QuestionOrder,Demo-ResponseID,Condition,Dataset,Task,Response,NormResponse,DatasetOrder,DatasetDuration,DatasetStartTime,TaskOrder,CorrectAnswer,NormCorrectAnswer,RawDifference,AbsDifference,Percentage,LogError,Underestimated,ClustConf,filename,Stats-Q_TotalDuration,Stats-dataset_count,Stats-CompensationCondition,Stats-OperatingSystem,StatsScreenWidth,StatsScreenHeight,Demo-age,Demo-gender,Demo-lang,Demo-educ,Demo-educ_TEXT,Demo-acfield,Demo-acfieldother,Demo-dailytech_Computer,Demo-dailytech_Tablet,Demo-dailytech_SmartPhone,Demo-weeklygaming,Demo-expdataanal,Demo-expdatavis,Demo-expreadnetvis,Demo-expcreatenetvis,NetVisExperience,Attempt,NodeRank,MaxNodeRank,StatsNumPixels,AvgDeg,Density,LargeClust1,Modularity,NumClust,NumHighDegree,NumLinks,NumNodes,NumNodesClust1
12610,R_3ltCV4yza76tmes,Ctrl,7,BC,13848.666666666664,0.6896141379770927,3,538,1344,1,20081.76153013656,1,-0.3103858620229073,0.3103858620229073,0.3103858620229073,0.11739919876420692,under,NA,MTurkFinal,1956,3,NA,Windows NT 10.0,1920,1080,26,Female,English,High School diploma,NA,Biology,NA,8,0,0,2,None,None,None,None,Low,1,3,33,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12611,R_3ltCV4yza76tmes,Ctrl,7,NumClust,10,0.03587443946188341,3,538,1344,2,10,0.03587443946188341,0,0,0,0,correct,Somewhat confident (51-75%),MTurkFinal,1956,3,NA,Windows NT 10.0,1920,1080,26,Female,English,High School diploma,NA,Biology,NA,8,0,0,2,None,None,None,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12612,R_3ltCV4yza76tmes,Ctrl,7,NumHighDegree,7,0,3,538,1344,3,84,0.33047210300429186,-0.33047210300429186,0.33047210300429186,1,0.12400577280825371,under,NA,MTurkFinal,1956,3,NA,Windows NT 10.0,1920,1080,26,Female,English,High School diploma,NA,Biology,NA,8,0,0,2,None,None,None,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12613,R_3ltCV4yza76tmes,Ctrl,7,AvgDeg,3,0.006036217303822937,3,538,1344,4,6.9037037037037035,0.02174528653401893,-0.015709069230195993,0.015709069230195993,0.722412611377656,0.006769330269305737,under,NA,MTurkFinal,1956,3,NA,Windows NT 10.0,1920,1080,26,Female,English,High School diploma,NA,Biology,NA,8,0,0,2,None,None,None,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12614,R_3ltCV4yza76tmes,Ctrl,7,NumLinks,750,0.20391061452513967,3,538,1344,6,932,0.2547486033519553,-0.050837988826815644,0.050837988826815644,0.19956140350877194,0.021535764570485675,under,NA,MTurkFinal,1956,3,NA,Windows NT 10.0,1920,1080,26,Female,English,High School diploma,NA,Biology,NA,8,0,0,2,None,None,None,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12615,R_3ltCV4yza76tmes,Ctrl,7,ClickHighDeg,20,0,3,538,1344,7,84,1,-1,1,1,0.3010299956639812,under,NA,MTurkFinal,1956,3,NA,Windows NT 10.0,1920,1080,26,Female,English,High School diploma,NA,Biology,NA,8,0,0,2,None,None,None,None,Low,1,8,21,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12616,R_3ltCV4yza76tmes,Ctrl,7,NumNodes,252,0.6234096692111959,3,538,1344,8,270,0.6692111959287532,-0.04580152671755733,0.04580152671755733,0.06844106463878338,0.01944927150064254,under,NA,MTurkFinal,1956,3,NA,Windows NT 10.0,1920,1080,26,Female,English,High School diploma,NA,Biology,NA,8,0,0,2,None,None,None,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12617,R_3ltCV4yza76tmes,Ctrl,7,LargeClust1,25,0.14285714285714285,3,538,1344,9,20,0.07142857142857142,0.07142857142857142,0.07142857142857142,1,0.029963223377443202,over,NA,MTurkFinal,1956,3,NA,Windows NT 10.0,1920,1080,26,Female,English,High School diploma,NA,Biology,NA,8,0,0,2,None,None,None,None,Low,NA,NA,NA,2073600,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12666,R_3lY5MYk3gl0K8Hr,Ord,3,NumLinks,120,0.329608938547486,1,204,290,1,143,0.39385474860335196,-0.06424581005586594,0.06424581005586594,0.16312056737588657,0.027041949031744988,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
12667,R_3lY5MYk3gl0K8Hr,Ord,3,ClickHighDeg,7,0.4,1,204,290,2,10,1,-0.6,0.6,0.6,0.2041199826559248,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,1,4,10,1920000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
12668,R_3lY5MYk3gl0K8Hr,Ord,3,NumHighDegree,8,0.13513513513513514,1,204,290,3,10,0.1891891891891892,-0.05405405405405406,0.05405405405405406,0.2857142857142857,0.022862882959504165,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
12669,R_3lY5MYk3gl0K8Hr,Ord,3,LargeClust1,20,0.1686746987951807,1,204,290,4,19.402985074626866,0.16148174788707068,0.007192950908110035,0.007192950908110035,0.04454342984409789,0.003112677591840434,over,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
12670,R_3lY5MYk3gl0K8Hr,Ord,3,AvgDeg,3,0.05128205128205128,1,204,290,5,4.268656716417911,0.08381171067738233,-0.03252965939533105,0.03252965939533105,0.38812785388127863,0.0139025356085598,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
12671,R_3lY5MYk3gl0K8Hr,Ord,3,BC,1085,0.8496476115896633,1,204,290,6,1277,1,-0.1503523884103367,0.1503523884103367,0.1503523884103367,0.060830898526841155,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,2,2,14,1920000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
12672,R_3lY5MYk3gl0K8Hr,Ord,3,NumNodes,70,0.6907216494845361,1,204,290,7,67,0.6597938144329897,0.030927835051546393,0.030927835051546393,0.046875,0.013228265733755101,over,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
12673,R_3lY5MYk3gl0K8Hr,Ord,3,NumClust,8,0.16666666666666666,1,204,290,9,7,0.1388888888888889,0.027777777777777762,0.027777777777777762,0.19999999999999987,0.01189922329970769,over,Very doubtful (0-25%),MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,4.268656716417911,0.0646766169154229,19.402985074626866,0.7169788253704334,7,10,143,67,13
12674,R_3lY5MYk3gl0K8Hr,Ord,8,AvgDeg,2,0.012658227848101266,2,259,494,1,3.632398753894081,0.03332150321384913,-0.020663275365747864,0.020663275365747864,0.6201183431952664,0.008882488638932812,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
12675,R_3lY5MYk3gl0K8Hr,Ord,8,NumClust,26,0.48936170212765956,2,259,494,2,20,0.3617021276595745,0.12765957446808507,0.12765957446808507,0.3529411764705881,0.052178011665071564,over,Somewhat doubtful (26-50%),MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
12676,R_3lY5MYk3gl0K8Hr,Ord,8,LargeClust1,15,0.1038961038961039,2,259,494,3,17.445482866043612,0.13565562163693004,-0.03175951774082614,0.03175951774082614,0.2341186996719355,0.013578483833200216,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
12677,R_3lY5MYk3gl0K8Hr,Ord,8,NumHighDegree,20,0.08163265306122448,2,259,494,4,49,0.22959183673469388,-0.14795918367346939,0.14795918367346939,0.6444444444444444,0.059926446754886474,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
12678,R_3lY5MYk3gl0K8Hr,Ord,8,ClickHighDeg,49,1,2,259,494,6,49,1,0,0,0,0,correct,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,1,1,12,1920000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
12679,R_3lY5MYk3gl0K8Hr,Ord,8,NumLinks,250,0.32,2,259,494,7,583,0.764,-0.444,0.444,0.581151832460733,0.15956719323362029,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
12680,R_3lY5MYk3gl0K8Hr,Ord,8,NumNodes,180,0.2348993288590604,2,259,494,8,321,0.42416107382550333,-0.18926174496644294,0.18926174496644294,0.4462025316455696,0.07527744913875789,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
12681,R_3lY5MYk3gl0K8Hr,Ord,8,BC,12604,0.30758248730964466,2,259,494,9,40976.5,1,-0.6924175126903553,0.6924175126903553,0.6924175126903553,0.2285075106473413,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,2,12,76,1920000,3.632398753894081,0.011351246105919003,17.445482866043612,0.8755667291380431,20,49,583,321,56
12682,R_3lY5MYk3gl0K8Hr,Ord,1,BC,0,0,3,175,753,1,69.71428571428571,1,-1,1,1,0.3010299956639812,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,1,4,4,1920000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12683,R_3lY5MYk3gl0K8Hr,Ord,1,LargeClust1,63,0.6105263157894737,3,175,753,2,60,0.5789473684210527,0.03157894736842104,0.03157894736842104,0.05454545454545452,0.013502470403647132,over,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12684,R_3lY5MYk3gl0K8Hr,Ord,1,NumClust,2,0.02,3,175,753,3,3,0.03,-0.009999999999999998,0.009999999999999998,0.3333333333333333,0.004321373782642578,under,Very doubtful (0-25%),MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12685,R_3lY5MYk3gl0K8Hr,Ord,1,ClickHighDeg,25,0,3,175,753,4,29,1,-1,1,1,0.3010299956639812,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,1,3,5,1920000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12686,R_3lY5MYk3gl0K8Hr,Ord,1,NumHighDegree,30,0.03209242618741977,3,175,753,5,29,0.03080872913992298,0.001283697047496788,0.001283697047496788,0.041666666666666574,5.57145017915931e-4,over,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12687,R_3lY5MYk3gl0K8Hr,Ord,1,AvgDeg,15,0.032663316582914576,3,175,753,6,22.466666666666665,0.051423785594639865,-0.01876046901172529,0.01876046901172529,0.3648208469055374,0.008072084678744292,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12688,R_3lY5MYk3gl0K8Hr,Ord,1,NumLinks,150,0.1457286432160804,3,175,753,8,337,0.3336683417085427,-0.1879396984924623,0.1879396984924623,0.5632530120481928,0.07479439579951114,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12689,R_3lY5MYk3gl0K8Hr,Ord,1,NumNodes,26,0.019133937562940583,3,175,753,9,30,0.023162134944612285,-0.004028197381671702,0.004028197381671702,0.17391304347826086,0.0017459098162744973,under,NA,MTurkFinal,1039,3,NA,Windows NT 10.0,1600,1200,54,Female,English,Bachelor’s degree,NA,Business,NA,3,0,1,4,A little,None,None,None,Low,NA,NA,NA,1920000,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12690,R_3m3rooZzmSPQtfe,Cir,5,AvgDeg,420,1,1,98,353,1,2.8492791612057666,0.004413554084023309,0.9955864459159767,0.9955864459159767,225.5747696669029,0.30007054553579054,over,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
12691,R_3m3rooZzmSPQtfe,Cir,5,NumLinks,480,0.47843530591775324,1,98,353,2,246,0.24373119358074222,0.23470411233701102,0.23470411233701102,0.9629629629629629,0.09156289461966059,over,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
12692,R_3m3rooZzmSPQtfe,Cir,5,NumClust,1,0,1,98,353,3,12,0.03678929765886288,-0.03678929765886288,0.03678929765886288,1,0.015690505509843022,under,Somewhat doubtful (26-50%),MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
12693,R_3m3rooZzmSPQtfe,Cir,5,LargeClust1,61,0.7368421052631579,1,98,353,4,16.304347826086957,0.14874141876430205,0.5881006864988558,0.5881006864988558,3.953846153846154,0.20087803348443306,over,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
12694,R_3m3rooZzmSPQtfe,Cir,5,ClickHighDeg,22,0.8421052631578947,1,98,353,5,25,1,-0.1578947368421053,0.1578947368421053,0.1578947368421053,0.0636690798693773,under,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,1,2,17,319272,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
12695,R_3m3rooZzmSPQtfe,Cir,5,NumNodes,360,0.5918367346938775,1,98,353,6,184,0.2925170068027211,0.29931972789115646,0.29931972789115646,1.0232558139534884,0.1137160324995514,over,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
12696,R_3m3rooZzmSPQtfe,Cir,5,NumHighDegree,27,0.23958333333333334,1,98,353,7,51,0.4895833333333333,-0.24999999999999997,0.24999999999999997,0.5106382978723404,0.09691001300805642,under,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
12697,R_3m3rooZzmSPQtfe,Cir,5,BC,3627.7535149942537,0.7482218160004416,1,98,353,8,4778.171122634355,1,-0.2517781839995584,0.2517781839995584,0.2517781839995584,0.09752737839544495,under,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,2,3,113,319272,2.8492791612057666,0.014611546685673556,16.304347826086957,0.635997091678234,12,51,246,184,30
12698,R_3m3rooZzmSPQtfe,Cir,7,NumLinks,388,0.09632224168126094,2,68,451,1,932,0.232424318238679,-0.13610207655741807,0.13610207655741807,0.5855758880516685,0.05541735364086179,under,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12699,R_3m3rooZzmSPQtfe,Cir,7,AvgDeg,6,0.011406844106463879,2,68,451,2,6.9037037037037035,0.01321533660937303,-0.001808492502909152,0.001808492502909152,0.13684800897363986,7.847089581251816e-4,under,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12700,R_3m3rooZzmSPQtfe,Cir,7,NumHighDegree,36,0.3333333333333333,2,68,451,3,84,0.8333333333333334,-0.5,0.5,0.6,0.17609125905568124,under,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12701,R_3m3rooZzmSPQtfe,Cir,7,NumClust,6,0.012,2,68,451,4,10,0.02,-0.008,0.008,0.4,0.003460532109506489,under,Somewhat doubtful (26-50%),MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12702,R_3m3rooZzmSPQtfe,Cir,7,ClickHighDeg,84,1,2,68,451,5,84,1,0,0,0,0,correct,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,1,1,21,319272,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12703,R_3m3rooZzmSPQtfe,Cir,7,BC,20081.761530136537,1,2,68,451,6,20081.761530136537,1,0,0,0,0,correct,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,4,1,33,319272,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12704,R_3m3rooZzmSPQtfe,Cir,7,LargeClust1,34,0.39080459770114945,2,68,451,7,20,0.22988505747126436,0.16091954022988508,0.16091954022988508,0.7000000000000001,0.06480212116402406,over,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12705,R_3m3rooZzmSPQtfe,Cir,7,NumNodes,360,0.18,2,68,451,9,270,0.135,0.044999999999999984,0.044999999999999984,0.3333333333333332,0.01911629044707278,over,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,6.9037037037037035,0.025664326036073246,20,0.7410922332332512,10,84,932,270,54
12706,R_3m3rooZzmSPQtfe,Cir,1,NumClust,16,0.0064,3,58,519,1,3,0.0012,0.005200000000000001,0.005200000000000001,4.333333333333334,0.0022524799205384093,over,Somewhat doubtful (26-50%),MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12707,R_3m3rooZzmSPQtfe,Cir,1,AvgDeg,32,0.05454545454545454,3,58,519,2,22.466666666666665,0.03528619528619528,0.01925925925925926,0.01925925925925926,0.5458015267175573,0.008284665404486406,over,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12708,R_3m3rooZzmSPQtfe,Cir,1,NumLinks,720,0.23847695390781562,3,58,519,3,337,0.11055444221776888,0.12792251169004676,0.12792251169004676,1.1570996978851964,0.05227926462837793,over,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12709,R_3m3rooZzmSPQtfe,Cir,1,NumHighDegree,32,0.027848101265822784,3,58,519,4,29,0.024050632911392405,0.003797468354430379,0.003797468354430379,0.15789473684210523,0.0016460960271623838,over,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12710,R_3m3rooZzmSPQtfe,Cir,1,LargeClust1,30,0.29292929292929293,3,58,519,5,60,0.5959595959595959,-0.303030303030303,0.303030303030303,0.5084745762711864,0.11495451570169904,under,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12711,R_3m3rooZzmSPQtfe,Cir,1,ClickHighDeg,25,0,3,58,519,6,29,1,-1,1,1,0.3010299956639812,under,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,1,3,5,319272,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12712,R_3m3rooZzmSPQtfe,Cir,1,NumNodes,32,0.5666666666666667,3,58,519,8,30,0.5,0.06666666666666665,0.06666666666666665,0.1333333333333333,0.028028723600243534,over,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,NA,NA,NA,319272,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12713,R_3m3rooZzmSPQtfe,Cir,1,BC,12,0.17213114754098363,3,58,519,9,69.71428571428571,1,-0.8278688524590163,0.8278688524590163,0.8278688524590163,0.26194503237341243,under,NA,MTurkFinal,627,3,NA,Android 7.0,424,753,40,Male,English,Bachelor’s degree,NA,Biology,NA,6,1,3,7,None,None,None,None,Low,2,2,4,319272,22.466666666666665,0.7747126436781608,60,0.021682853595611493,3,29,337,30,18
12738,R_3M5RUNBp0dmL1fj,Fru,9,NumClust,30,0.028056112224448898,1,164,169,1,19,0.017034068136272545,0.011022044088176353,0.011022044088176353,0.6470588235294118,0.004760624949539393,over,Somewhat doubtful (26-50%),MTurkFinal,685,3,NA,Windows NT 10.0,2560,1440,34,Male,English,High School diploma,NA,Skipped,NA,5,0,5,1,None,None,None,None,Low,NA,NA,NA,3686400,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
12739,R_3M5RUNBp0dmL1fj,Fru,9,AvgDeg,5,0.005016722408026756,1,164,169,2,4.823218997361478,0.004721102002276718,2.9562040575003765e-4,2.9562040575003765e-4,0.06261682242990657,1.283673378876997e-4,over,NA,MTurkFinal,685,3,NA,Windows NT 10.0,2560,1440,34,Male,English,High School diploma,NA,Skipped,NA,5,0,5,1,None,None,None,None,Low,NA,NA,NA,3686400,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
12740,R_3M5RUNBp0dmL1fj,Fru,9,ClickHighDeg,34,1,1,164,169,3,34,1,0,0,0,0,correct,NA,MTurkFinal,685,3,NA,Windows NT 10.0,2560,1440,34,Male,English,High School diploma,NA,Skipped,NA,5,0,5,1,None,None,None,None,Low,1,1,21,3686400,4.823218997361478,0.012759838617358406,15.303430079155673,0.8377212723067863,19,34,914,379,58
